,Model,RMSE,MAPE,Weeks ahead,Location
1134,GH-Flusight,6.599242380758567,82.04166666666666,3,ID
1135,GH-Flusight,20.839865642561133,69.44698544698544,3,IL
1136,GH-Flusight,40.2777854406123,53.02738940714959,3,IN
1137,GH-Flusight,24.488772937817853,63.6257894736842,3,KS
1138,GH-Flusight,16.23884232326923,56.219780219780226,3,KY
1139,GH-Flusight,21.66102490649969,61.33760182469861,3,LA
1140,GH-Flusight,21.615966321217286,87.77936733726207,3,MA
1141,GH-Flusight,11.536897329871667,61.451260504201684,3,MD
1142,GH-Flusight,4.33589667773576,100.0,3,ME
1143,GH-Flusight,27.91684079547684,32.14655564508382,3,MI
1144,GH-Flusight,11.346805717910216,38.5321367935969,3,MN
1145,GH-Flusight,27.533615817759934,29.110366826156298,3,MO
1146,GH-Flusight,17.711578134090704,46.7907429301422,3,MS
1147,GH-Flusight,7.516648189186454,44.59767367135788,3,MT
1148,GH-Flusight,20.36295656332842,41.87499999999999,3,NC
1149,GH-Flusight,18.17553300456413,282000229.00000006,3,ND
1150,GH-Flusight,21.738215198125168,45.582870091186514,3,NE
1151,GH-Flusight,8.546929273136639,75.21861471861472,3,NH
1152,GH-Flusight,12.527968710050324,31.925583623693377,3,NJ
1153,GH-Flusight,5.705260730238365,80.35714285714286,3,NM
1154,GH-Flusight,13.966030216206752,73.67857142857143,3,NV
1155,GH-Flusight,25.99326835932719,50.1078406801317,3,NY
1156,GH-Flusight,22.327113561766108,30.791831689476766,3,OH
1157,GH-Flusight,34.84035017045609,32.26284514705567,3,OK
1158,GH-Flusight,2.9410882339705484,51.74999999999999,3,OR
1159,GH-Flusight,27.55176945315854,23.405820153565475,3,PA
1160,GH-Flusight,1.0,100.0,3,RI
1161,GH-Flusight,9.82089608946149,39.53932778806921,3,SC
1162,GH-Flusight,12.759310326189265,53.64727259324782,3,SD
1163,GH-Flusight,29.551649700143646,72.1825817127358,3,TN
1164,GH-Flusight,242.08882667318622,66.49352565745366,3,TX
1165,GH-Flusight,756.5570368452071,30.83550827989825,3,US
1166,GH-Flusight,6.06630035524124,53.761904761904766,3,UT
1167,GH-Flusight,10.039920318408907,26.84778798936735,3,VA
1168,GH-Flusight,0.5773502691896257,100.0,3,VT
1169,GH-Flusight,9.912113800799505,82.03571428571428,3,WA
1170,GH-Flusight,14.237275020171522,31.435488505747124,3,WI
1171,GH-Flusight,14.005356118285604,61.118736383442275,3,WV
1172,GH-Flusight,4.110960958218893,80.66666666666667,3,WY
1173,GH-Flusight,1.14564392373896,56250042.1875,4,AK
1174,GH-Flusight,19.176808910765107,56.95312500000001,4,AL
1175,GH-Flusight,40.02733441037512,77.19421887828406,4,AR
1176,GH-Flusight,50.922735590303866,62.77297559466677,4,AZ
1177,GH-Flusight,14.026760139105537,32.349877450980394,4,CA
1178,GH-Flusight,8.284020762890446,18.646353889774943,4,CO
1179,GH-Flusight,4.602988159880492,104.76190476190477,4,CT
1180,GH-Flusight,2.1213203435596424,100.0,4,DC
1181,GH-Flusight,4.636809247747852,173.80952380952382,4,DE
1182,GH-Flusight,42.826685606056415,60.1672586047586,4,FL
1183,GH-Flusight,11.321991874224253,23.05837363266868,4,GA
1184,GH-Flusight,54.2246484543699,95.69357893450635,4,IA
1185,GH-Flusight,7.57050196486336,74.67447916666666,4,ID
1186,GH-Flusight,25.520824829930557,89.10596723096724,4,IL
1187,GH-Flusight,56.58787414278787,70.81782754665429,4,IN
1188,GH-Flusight,30.333562270198335,80.02014802631578,4,KS
1189,GH-Flusight,21.536306554281772,73.27552655677655,4,KY
1190,GH-Flusight,28.571183034659242,80.39510528673834,4,LA
1191,GH-Flusight,28.39123984612155,124.50553467000836,4,MA
1192,GH-Flusight,14.707566080082728,83.3298319327731,4,MD
1193,GH-Flusight,3.3541019662496847,100.0,4,ME
1194,GH-Flusight,40.612498076331136,39.0858265648005,4,MI
1195,GH-Flusight,24.34902462112189,74.02121965470863,4,MN
1196,GH-Flusight,30.787578664130116,32.91332023239918,4,MO
1197,GH-Flusight,22.148645556782924,62.68618848229912,4,MS
1198,GH-Flusight,14.346166735403573,97.17026942355889,4,MT
1199,GH-Flusight,26.7651826072605,46.88843419312169,4,NC
1200,GH-Flusight,3.29772648956823,75000032.5,4,ND
1201,GH-Flusight,28.7977863732614,63.11456677265501,4,NE
1202,GH-Flusight,8.0583807306431,60.37946428571428,4,NH
1203,GH-Flusight,12.5049990003998,30.169588414634152,4,NJ
1204,GH-Flusight,6.149186938124422,88.28125,4,NM
1205,GH-Flusight,16.854153790683174,84.9640376984127,4,NV
1206,GH-Flusight,30.92733418838423,50.810620300751886,4,NY
1207,GH-Flusight,39.89674172159927,46.667013118994824,4,OH
1208,GH-Flusight,57.23908192834683,54.22302417368206,4,OK
1209,GH-Flusight,4.2793106921559225,56.640625,4,OR
1210,GH-Flusight,10.600707523557094,13.750863636977506,4,PA
1211,GH-Flusight,1.118033988749895,100.0,4,RI
1212,GH-Flusight,13.64047286570374,54.243625367767244,4,SC
1213,GH-Flusight,20.452689309721595,94.9685968137255,4,SD
1214,GH-Flusight,40.45444969345152,80.24971177025469,4,TN
1215,GH-Flusight,277.35998720074963,73.35232329998608,4,TX
1216,GH-Flusight,855.8993442572555,33.96079445008148,4,US
1217,GH-Flusight,6.991065727054782,63.39285714285714,4,UT
1218,GH-Flusight,12.859821149611685,33.31788051768692,4,VA
1219,GH-Flusight,0.0,100.0,4,VT
1220,GH-Flusight,12.835497652993435,100.0,4,WA
1221,GH-Flusight,14.274102423620198,32.688602530332055,4,WI
1222,GH-Flusight,14.613777745675483,42.473788126361654,4,WV
1223,GH-Flusight,4.743416490252569,100.0,4,WY
1224,GT-FluFNP,5.551219085330116,140555661.78497943,1,AK
1225,GT-FluFNP,11.471184187635846,52.51647464634937,1,AL
1226,GT-FluFNP,12.880428736825667,40.51387007772612,1,AR
1227,GT-FluFNP,32.31052855580601,56.84632012144244,1,AZ
1228,GT-FluFNP,17.241927902000338,65.248999019995,1,CA
1229,GT-FluFNP,13.039069496453086,56.44441923812674,1,CO
1230,GT-FluFNP,5.323890599093027,77765585.12814654,1,CT
1231,GT-FluFNP,1.613808469979563,27654299.588477373,1,DC
1232,GT-FluFNP,3.7434105067734986,48605087.44985304,1,DE
1233,GT-FluFNP,20.592101236477383,26.315698296978585,1,FL
1234,GT-FluFNP,12.146280180459458,21.7266284688371,1,GA
1235,GT-FluFNP,16.417325198297885,100.68395697616876,1,IA
1236,GT-FluFNP,4.680100901096519,73.48688271604938,1,ID
1237,GT-FluFNP,12.49479669480238,69.33748784906193,1,IL
1238,GT-FluFNP,26.471547828648866,39.576491773664024,1,IN
1239,GT-FluFNP,11.987518972294104,69.86906760316705,1,KS
1240,GT-FluFNP,9.496353686196262,29.734553206584735,1,KY
1241,GT-FluFNP,14.31593013239292,84.23449172845827,1,LA
1242,GT-FluFNP,14.276299707323789,42.921692496429344,1,MA
1243,GT-FluFNP,5.063324555621095,57.6917827250616,1,MD
1244,GT-FluFNP,2.2792786383220265,47901264.47971781,1,ME
1245,GT-FluFNP,17.39102769949046,42.64426032255036,1,MI
1246,GT-FluFNP,18.89981099258814,75.05140344924459,1,MN
1247,GT-FluFNP,15.193401345467198,26.095502749147975,1,MO
1248,GT-FluFNP,9.818881470581735,38.11679145786391,1,MS
1249,GT-FluFNP,4.672142025999543,39.192825209589344,1,MT
1250,GT-FluFNP,39.09396287578599,90.85022640218443,1,NC
1251,GT-FluFNP,7.576264837562695,183000173.8770163,1,ND
1252,GT-FluFNP,11.697884899036712,31.00076471083375,1,NE
1253,GT-FluFNP,6.173521415421401,132.49681014942453,1,NH
1254,GT-FluFNP,12.002807541941547,42.09347635258393,1,NJ
1255,GT-FluFNP,4.780771671788748,108000034.64021164,1,NM
1256,GT-FluFNP,7.166096101318579,78.7281207133059,1,NV
1257,GT-FluFNP,16.66161356731894,55.34835249877694,1,NY
1258,GT-FluFNP,32.735505019609654,74.4388620792307,1,OH
1259,GT-FluFNP,34.095433548921015,49.87961507711957,1,OK
1260,GT-FluFNP,2.764276075615861,74.59917695473251,1,OR
1261,GT-FluFNP,26.225977579491673,44.98913018136149,1,PA
1262,GT-FluFNP,1.0030398241789251,50271588.37037037,1,RI
1263,GT-FluFNP,8.490942232756034,45.82094327003276,1,SC
1264,GT-FluFNP,9.886457628718409,42.972940675351516,1,SD
1265,GT-FluFNP,15.86133804079733,38.99614765361083,1,TN
1266,GT-FluFNP,81.14177770352883,65.12563613706149,1,TX
1267,GT-FluFNP,455.6892410891927,33.74340480673334,1,US
1268,GT-FluFNP,2.909394744234233,50.94908877131099,1,UT
1269,GT-FluFNP,7.089463229955347,22.309961756836184,1,VA
1270,GT-FluFNP,0.4775516260631468,21691296.271604933,1,VT
1271,GT-FluFNP,5.3686083443994645,45.60340975896533,1,WA
1272,GT-FluFNP,20.45000516164021,46.34680222084971,1,WI
1273,GT-FluFNP,6.762126555718663,67.9767173156062,1,WV
1274,GT-FluFNP,3.6559373323099753,149.49876543209874,1,WY
1275,GT-FluFNP,5.296714783712636,136546958.63671875,2,AK
1276,GT-FluFNP,12.552783555849276,59.955751199627585,2,AL
1277,GT-FluFNP,19.048201358658513,39.806226734567986,2,AR
1278,GT-FluFNP,27.761417245882818,45.733592773406286,2,AZ
1279,GT-FluFNP,23.883888921195393,55.996189665496885,2,CA
1280,GT-FluFNP,11.753914241647333,48.194430544479886,2,CO
1281,GT-FluFNP,5.365778135554992,90031387.35994996,2,CT
1282,GT-FluFNP,1.6810896763706569,21562489.51171875,2,DC
1283,GT-FluFNP,3.1529113530196184,46156367.17306547,2,DE
1284,GT-FluFNP,20.031498633402343,21.294498276139397,2,FL
1285,GT-FluFNP,13.716498733277382,21.321816051347902,2,GA
1286,GT-FluFNP,27.10217472823906,80.22403465249172,2,IA
1287,GT-FluFNP,4.972481774727787,72.67317708333334,2,ID
1288,GT-FluFNP,12.24946784558415,64.08267581412113,2,IL
1289,GT-FluFNP,29.900262122596846,33.50429444750922,2,IN
1290,GT-FluFNP,16.30758029261239,67.07580954635642,2,KS
1291,GT-FluFNP,9.493009269983887,33.36909888119127,2,KY
1292,GT-FluFNP,13.228243458600238,64.34487178088489,2,LA
1293,GT-FluFNP,12.98403779646378,40.25051137057716,2,MA
1294,GT-FluFNP,6.0755534727298715,53.99315980179951,2,MD
1295,GT-FluFNP,2.772298234317513,23640663.888392854,2,ME
1296,GT-FluFNP,21.40704352543807,38.454633638087124,2,MI
1297,GT-FluFNP,20.597890972135957,68.48466617366581,2,MN
1298,GT-FluFNP,15.092879115662457,25.820488978918256,2,MO
1299,GT-FluFNP,12.58362427919715,37.88990520366131,2,MS
1300,GT-FluFNP,6.221172518102998,40.087783360645204,2,MT
1301,GT-FluFNP,49.457877785040466,92.23616829548014,2,NC
1302,GT-FluFNP,7.446809719604764,168937642.94880626,2,ND
1303,GT-FluFNP,14.852818335252069,37.95319874961969,2,NE
1304,GT-FluFNP,6.383614767512213,119.37864841959511,2,NH
1305,GT-FluFNP,13.038623393594893,37.87390030165183,2,NJ
1306,GT-FluFNP,5.297524185881552,115093766.56250001,2,NM
1307,GT-FluFNP,9.799037580293282,52.881946511243385,2,NV
1308,GT-FluFNP,18.5268146884455,47.68923818489051,2,NY
1309,GT-FluFNP,28.82582240804241,55.32527183118923,2,OH
1310,GT-FluFNP,41.9422597149939,45.85599787859304,2,OK
1311,GT-FluFNP,2.6641039769498485,73.13020833333333,2,OR
1312,GT-FluFNP,25.786643829703777,41.840977944635895,2,PA
1313,GT-FluFNP,0.7816968721953543,47374970.90625001,2,RI
1314,GT-FluFNP,6.244370464666554,39.364364668843,2,SC
1315,GT-FluFNP,10.424516175823221,36.28404221773936,2,SD
1316,GT-FluFNP,12.104094864962022,28.635679764425028,2,TN
1317,GT-FluFNP,117.73095705888066,57.23233952349974,2,TX
1318,GT-FluFNP,562.2080732477967,30.7838053427743,2,US
1319,GT-FluFNP,4.766559293662463,42.424107142857146,2,UT
1320,GT-FluFNP,10.137280823771235,22.64334877287912,2,VA
1321,GT-FluFNP,0.4162180918701156,18921797.296875004,2,VT
1322,GT-FluFNP,5.845588079911208,50.11893601190476,2,WA
1323,GT-FluFNP,15.914422311224495,29.73175359092888,2,WI
1324,GT-FluFNP,5.980066889258013,54.08248819025474,2,WV
1325,GT-FluFNP,3.4441925759167415,93.40989583333332,2,WY
1326,GT-FluFNP,4.283444875331069,154224572.41836736,3,AK
1327,GT-FluFNP,19.633861056857867,85.89536016787667,3,AL
1328,GT-FluFNP,20.24132653755677,43.84902831474205,3,AR
1329,GT-FluFNP,33.385762791088915,46.837982244267394,3,AZ
1330,GT-FluFNP,15.719318869285834,44.548421641383825,3,CA
1331,GT-FluFNP,11.553642591964543,45.59312986651333,3,CO
1332,GT-FluFNP,5.446891643077597,111387923.33479105,3,CT
1333,GT-FluFNP,1.796818617127823,12795921.634353742,3,DC
1334,GT-FluFNP,2.751023186276076,44918466.9606414,3,DE
1335,GT-FluFNP,23.139998147919417,31.755047556698017,3,FL
1336,GT-FluFNP,12.427023548932155,27.906290258047022,3,GA
1337,GT-FluFNP,37.94868207762387,76.09494718104546,3,IA
1338,GT-FluFNP,5.001168434904558,80.29081632653062,3,ID
1339,GT-FluFNP,12.192872039492112,63.795784893999176,3,IL
1340,GT-FluFNP,32.4987204143706,42.496008647117655,3,IN
1341,GT-FluFNP,17.07861904755266,61.41869983400059,3,KS
1342,GT-FluFNP,8.012297690782232,32.02074391151587,3,KY
1343,GT-FluFNP,16.807388256359165,54.17907481663242,3,LA
1344,GT-FluFNP,17.96605052393462,40.96624635636451,3,MA
1345,GT-FluFNP,8.186398126509257,45.97879030400039,3,MD
1346,GT-FluFNP,2.708396995588772,59.42079689018465,3,ME
1347,GT-FluFNP,26.64891501409713,50.4044401387923,3,MI
1348,GT-FluFNP,16.558708110408684,67.18001511640436,3,MN
1349,GT-FluFNP,26.071529627984184,39.69683051165328,3,MO
1350,GT-FluFNP,12.178995970815611,42.587277849458566,3,MS
1351,GT-FluFNP,5.038372753181329,48.5435215458846,3,MT
1352,GT-FluFNP,36.36543610156687,78.5186534931433,3,NC
1353,GT-FluFNP,6.63565692732399,150367453.2669152,3,ND
1354,GT-FluFNP,22.64970103870815,53.64973640279349,3,NE
1355,GT-FluFNP,5.611876436884293,118.88786553582472,3,NH
1356,GT-FluFNP,12.798626600426424,33.43242923049979,3,NJ
1357,GT-FluFNP,5.231403799582452,72591862.50000001,3,NM
1358,GT-FluFNP,10.542307960919048,55.47154734909837,3,NV
1359,GT-FluFNP,14.354881200682723,50.34609742811076,3,NY
1360,GT-FluFNP,12.42478571243786,50.39023850445032,3,OH
1361,GT-FluFNP,44.741444353721334,47.91848304914201,3,OK
1362,GT-FluFNP,2.3532196788958863,71.11479591836735,3,OR
1363,GT-FluFNP,32.019119288325214,43.11123471751217,3,PA
1364,GT-FluFNP,1.0170194547935507,43020373.06122448,3,RI
1365,GT-FluFNP,7.011069818508442,36.32952687594961,3,SC
1366,GT-FluFNP,10.79149466676684,39.26517857655708,3,SD
1367,GT-FluFNP,10.206543419367232,31.60695149945053,3,TN
1368,GT-FluFNP,169.4690663302809,52.89338051805985,3,TX
1369,GT-FluFNP,670.3005890430268,36.91167505498394,3,US
1370,GT-FluFNP,5.152721888200726,54.50437317784256,3,UT
1371,GT-FluFNP,12.48953561986994,30.394499549789927,3,VA
1372,GT-FluFNP,0.4340013166536973,17999925.571428575,3,VT
1373,GT-FluFNP,6.411725865274386,52.301846452866876,3,WA
1374,GT-FluFNP,17.724539486260284,37.77349548433924,3,WI
1375,GT-FluFNP,9.25434029446261,56.295165844115424,3,WV
1376,GT-FluFNP,2.1282789827866617,106.46530612244898,3,WY
1377,GT-FluFNP,4.282150939267165,211583410.18055552,4,AK
1378,GT-FluFNP,18.232914833710307,87.46479973934017,4,AL
1379,GT-FluFNP,22.18758211252411,42.105823762226024,4,AR
1380,GT-FluFNP,43.83774648253108,54.96650005982436,4,AZ
1381,GT-FluFNP,15.527901768536962,36.70128614577144,4,CA
1382,GT-FluFNP,15.830136343906412,55.07819131864454,4,CO
1383,GT-FluFNP,5.345961092263953,138111276.59656087,4,CT
1384,GT-FluFNP,1.9748966217669894,7277801.710648149,4,DC
1385,GT-FluFNP,2.930153579592715,50888963.998677246,4,DE
1386,GT-FluFNP,31.1366461478004,36.35377899817509,4,FL
1387,GT-FluFNP,20.402918908822826,31.620199140025875,4,GA
1388,GT-FluFNP,44.796961392487326,82.8376643838793,4,IA
1389,GT-FluFNP,5.708435278895026,88.76157407407408,4,ID
1390,GT-FluFNP,14.416014821487016,47.51977807706974,4,IL
1391,GT-FluFNP,41.03371337489861,48.957521917417345,4,IN
1392,GT-FluFNP,19.454194920376427,53.290986288321804,4,KS
1393,GT-FluFNP,10.356345880666597,32.178907203907215,4,KY
1394,GT-FluFNP,20.37447422634508,57.37216067484885,4,LA
1395,GT-FluFNP,16.73430010487442,39.73804150850934,4,MA
1396,GT-FluFNP,8.327815840102772,47.48474503437739,4,MD
1397,GT-FluFNP,3.075692333984876,58.93386243386245,4,ME
1398,GT-FluFNP,38.274431630876855,58.97903156863812,4,MI
1399,GT-FluFNP,12.427058514923527,39.528904992836125,4,MN
1400,GT-FluFNP,29.712911054511864,42.08910644667224,4,MO
1401,GT-FluFNP,14.443722396483071,36.34836174118519,4,MS
1402,GT-FluFNP,8.854997647279944,58.281297974280434,4,MT
1403,GT-FluFNP,30.479538765101637,62.51984678130511,4,NC
1404,GT-FluFNP,7.804302232316054,172222334.23611113,4,ND
1405,GT-FluFNP,25.81031124699326,64.6200020168918,4,NE
1406,GT-FluFNP,6.5529802380291065,77.47714363523188,4,NH
1407,GT-FluFNP,12.100783721175528,32.858484428098244,4,NJ
1408,GT-FluFNP,3.2072288142049774,46.21494708994709,4,NM
1409,GT-FluFNP,11.344950418578303,56.69705320399765,4,NV
1410,GT-FluFNP,8.51220692104384,48.391670739120876,4,NY
1411,GT-FluFNP,19.7603825030455,39.62849057932847,4,OH
1412,GT-FluFNP,52.16099676322658,53.840012781240844,4,OK
1413,GT-FluFNP,2.999799993332889,52.95138888888887,4,OR
1414,GT-FluFNP,35.21333412217593,44.3279423148472,4,PA
1415,GT-FluFNP,0.8443537963042113,44222172.30555556,4,RI
1416,GT-FluFNP,8.712867878412174,28.064913995939932,4,SC
1417,GT-FluFNP,13.196829164613748,50.09452440332859,4,SD
1418,GT-FluFNP,15.131788834547399,26.080929041832817,4,TN
1419,GT-FluFNP,199.04050471365537,54.52522708556944,4,TX
1420,GT-FluFNP,897.4306057109188,47.30486920968802,4,US
1421,GT-FluFNP,5.747035467670846,60.077380952380956,4,UT
1422,GT-FluFNP,11.642657915327296,30.384867446321586,4,VA
1423,GT-FluFNP,0.36801268094093353,17777707.555555556,4,VT
1424,GT-FluFNP,8.741985853721491,67.65863095238095,4,WA
1425,GT-FluFNP,20.26416747200174,46.303366023343756,4,WI
1426,GT-FluFNP,11.665975455714507,52.50655107722102,4,WV
1427,GT-FluFNP,2.047551383156639,65.57222222222224,4,WY
1428,GT-FluFNP-raw,6.209813917412412,121814911.7549383,1,AK
1429,GT-FluFNP-raw,15.927597991466817,59.254510545332984,1,AL
1430,GT-FluFNP-raw,16.893581950288432,43.668335251530785,1,AR
1431,GT-FluFNP-raw,17.69327869873504,51.036582536572986,1,AZ
1432,GT-FluFNP-raw,17.69784293196333,62.49884504285982,1,CA
1433,GT-FluFNP-raw,13.61580250215821,52.09406760048937,1,CO
1434,GT-FluFNP-raw,5.476576383918049,88765614.03797232,1,CT
1435,GT-FluFNP-raw,1.671173905439593,25185202.493827164,1,DC
1436,GT-FluFNP-raw,3.1753232556352082,39419876.93768372,1,DE
1437,GT-FluFNP-raw,26.369527236313257,38.669138737312004,1,FL
1438,GT-FluFNP-raw,16.186856465114598,32.59356144619256,1,GA
1439,GT-FluFNP-raw,22.696281878561326,93.83280740958813,1,IA
1440,GT-FluFNP-raw,4.7875579485904,61.577160493827165,1,ID
1441,GT-FluFNP-raw,12.88808579873503,54.287193023304134,1,IL
1442,GT-FluFNP-raw,25.815953938945924,38.68128677797205,1,IN
1443,GT-FluFNP-raw,12.938634222960149,60.49872206794193,1,KS
1444,GT-FluFNP-raw,11.299634212368705,36.80345340828433,1,KY
1445,GT-FluFNP-raw,14.883170958427433,84.12811562745853,1,LA
1446,GT-FluFNP-raw,20.4246321876307,44.40937456506008,1,MA
1447,GT-FluFNP-raw,6.368274666047487,67.78470033355653,1,MD
1448,GT-FluFNP-raw,2.116443557795325,35308668.05820107,1,ME
1449,GT-FluFNP-raw,15.852579180268007,43.77695329616505,1,MI
1450,GT-FluFNP-raw,14.51083732938937,49.36973732046025,1,MN
1451,GT-FluFNP-raw,24.345374189862937,38.63093024384772,1,MO
1452,GT-FluFNP-raw,12.266820198314548,42.30040261157592,1,MS
1453,GT-FluFNP-raw,7.1294950732853435,50.146881448635824,1,MT
1454,GT-FluFNP-raw,30.01644234600615,67.22119113689867,1,NC
1455,GT-FluFNP-raw,9.135355615531463,132605049.96610714,1,ND
1456,GT-FluFNP-raw,15.43506217818524,44.479212496108,1,NE
1457,GT-FluFNP-raw,5.937842855598133,115.55182450084412,1,NH
1458,GT-FluFNP-raw,14.45996273239396,50.579463353694386,1,NJ
1459,GT-FluFNP-raw,6.148287927906797,123851895.62286891,1,NM
1460,GT-FluFNP-raw,10.158687579275844,107.56880266509896,1,NV
1461,GT-FluFNP-raw,15.687201081702808,55.92063593161093,1,NY
1462,GT-FluFNP-raw,27.724956868015745,59.84947119926506,1,OH
1463,GT-FluFNP-raw,36.6551260626214,47.18565432844207,1,OK
1464,GT-FluFNP-raw,3.1592878944471012,77.92397119341564,1,OR
1465,GT-FluFNP-raw,25.706941129240217,48.85104586780604,1,PA
1466,GT-FluFNP-raw,1.0298381749899674,56641963.530864194,1,RI
1467,GT-FluFNP-raw,8.430764430873921,53.489839923061666,1,SC
1468,GT-FluFNP-raw,13.278226119813176,54.38814663774818,1,SD
1469,GT-FluFNP-raw,14.568706188265311,38.56243149420106,1,TN
1470,GT-FluFNP-raw,102.68306817040913,65.7339674147159,1,TX
1471,GT-FluFNP-raw,458.67154640088347,35.89820429187342,1,US
1472,GT-FluFNP-raw,3.6011711058117375,56.00041152263374,1,UT
1473,GT-FluFNP-raw,15.482503745267502,35.17714863795292,1,VA
1474,GT-FluFNP-raw,0.5749975845359894,20049356.04938272,1,VT
1475,GT-FluFNP-raw,6.316219861066691,54.75918577307466,1,WA
1476,GT-FluFNP-raw,19.446817220306258,43.512273703123086,1,WI
1477,GT-FluFNP-raw,7.501692401644371,64.56236942070275,1,WV
1478,GT-FluFNP-raw,3.338699014752769,94.72345679012345,1,WY
1479,GT-FluFNP-raw,5.064223780600537,89671925.23567708,2,AK
1480,GT-FluFNP-raw,23.316477274665658,88.35312005128755,2,AL
1481,GT-FluFNP-raw,21.009841146472283,45.84595305816214,2,AR
1482,GT-FluFNP-raw,33.24144796034012,56.23992754111393,2,AZ
1483,GT-FluFNP-raw,33.551625705768714,66.29954023808861,2,CA
1484,GT-FluFNP-raw,14.96283312076961,65.21418161881978,2,CO
1485,GT-FluFNP-raw,8.426863295437988,93125158.54890424,2,CT
1486,GT-FluFNP-raw,1.7601526922400794,13187504.045572918,2,DC
1487,GT-FluFNP-raw,3.5513571349555932,31453209.56450893,2,DE
1488,GT-FluFNP-raw,29.086265874120038,33.266316277201135,2,FL
1489,GT-FluFNP-raw,24.219128029307743,47.32320003586639,2,GA
1490,GT-FluFNP-raw,36.3850273120689,72.03372085899449,2,IA
1491,GT-FluFNP-raw,5.138481049882348,91.4677734375,2,ID
1492,GT-FluFNP-raw,14.146605158128928,72.57464765374921,2,IL
1493,GT-FluFNP-raw,38.212782056531815,55.22025643882182,2,IN
1494,GT-FluFNP-raw,15.45981807784296,67.02087128925534,2,KS
1495,GT-FluFNP-raw,11.089795421918296,40.97601765308966,2,KY
1496,GT-FluFNP-raw,16.280781999031863,64.05113589087884,2,LA
1497,GT-FluFNP-raw,19.15691422176338,51.68394528049133,2,MA
1498,GT-FluFNP-raw,8.097055792076524,65.51466586160979,2,MD
1499,GT-FluFNP-raw,3.0074594760362108,17109422.58705357,2,ME
1500,GT-FluFNP-raw,26.25276009298832,53.338140775227416,2,MI
1501,GT-FluFNP-raw,28.64531637109285,80.51939067234589,2,MN
1502,GT-FluFNP-raw,21.516939547714493,34.221844543888125,2,MO
1503,GT-FluFNP-raw,17.936785874286397,48.32215330004241,2,MS
1504,GT-FluFNP-raw,7.350517838900876,49.41196701690123,2,MT
1505,GT-FluFNP-raw,57.71581650639623,100.40437520228245,2,NC
1506,GT-FluFNP-raw,5.818314833351664,102515710.65190259,2,ND
1507,GT-FluFNP-raw,23.17746615788706,58.646295878188425,2,NE
1508,GT-FluFNP-raw,5.94153704860956,111.71455329290809,2,NH
1509,GT-FluFNP-raw,14.216821022999481,49.47926010614273,2,NJ
1510,GT-FluFNP-raw,3.9886792926982735,94468766.76078868,2,NM
1511,GT-FluFNP-raw,10.745336779273137,62.71258887235449,2,NV
1512,GT-FluFNP-raw,28.30195775030413,78.4930337980321,2,NY
1513,GT-FluFNP-raw,31.457106708977545,63.25057286511318,2,OH
1514,GT-FluFNP-raw,47.183786145242735,53.7762377453743,2,OK
1515,GT-FluFNP-raw,2.5427912812498,67.60872395833333,2,OR
1516,GT-FluFNP-raw,21.413210583656063,49.495809735023535,2,PA
1517,GT-FluFNP-raw,1.002665198358854,25187496.609375,2,RI
1518,GT-FluFNP-raw,8.356166136452769,52.638318745611,2,SC
1519,GT-FluFNP-raw,11.703735514783302,43.416834236186496,2,SD
1520,GT-FluFNP-raw,12.431510869560466,44.10739542499131,2,TN
1521,GT-FluFNP-raw,142.6062724339291,59.60236262541627,2,TX
1522,GT-FluFNP-raw,738.5623851442748,42.78800424753897,2,US
1523,GT-FluFNP-raw,5.5153127744489705,58.67671130952381,2,UT
1524,GT-FluFNP-raw,16.64397375929198,29.637726747603654,2,VA
1525,GT-FluFNP-raw,0.37861590035285103,8312445.6875,2,VT
1526,GT-FluFNP-raw,7.317968468092768,55.64105282738095,2,WA
1527,GT-FluFNP-raw,19.351490575663675,58.85787745919918,2,WI
1528,GT-FluFNP-raw,5.773066775986573,81.59253917378916,2,WV
1529,GT-FluFNP-raw,3.970857904785816,69.95920138888889,2,WY
1530,GT-FluFNP-raw,3.070372243602673,94102082.35714287,3,AK
1531,GT-FluFNP-raw,28.220853232013685,113.21667798071611,3,AL
1532,GT-FluFNP-raw,18.896328441563156,55.40978704343162,3,AR
1533,GT-FluFNP-raw,44.0020765743748,58.382543433273206,3,AZ
1534,GT-FluFNP-raw,19.102253419800654,46.9078707240472,3,CA
1535,GT-FluFNP-raw,17.256829703875837,65.60804956113226,3,CO
1536,GT-FluFNP-raw,5.45582126854296,109163437.30587952,3,CT
1537,GT-FluFNP-raw,1.954547810327786,489846.5170068027,3,DC
1538,GT-FluFNP-raw,2.1768161547150857,40224631.44266278,3,DE
1539,GT-FluFNP-raw,36.17112877894271,51.56202903820601,3,FL
1540,GT-FluFNP-raw,27.035979202325397,50.80713747470974,3,GA
1541,GT-FluFNP-raw,39.02481518213763,77.67358829235125,3,IA
1542,GT-FluFNP-raw,3.753689613471752,120.7453231292517,3,ID
1543,GT-FluFNP-raw,11.275688132311165,58.637207570881046,3,IL
1544,GT-FluFNP-raw,28.331488539382164,59.797966704567585,3,IN
1545,GT-FluFNP-raw,17.3262278476468,81.20224844346488,3,KS
1546,GT-FluFNP-raw,9.723223304469121,51.77289783567511,3,KY
1547,GT-FluFNP-raw,19.3216651160593,61.73291074005359,3,LA
1548,GT-FluFNP-raw,23.935356990981237,56.05384390303833,3,MA
