,Model,Weeks ahead,Location,LS,CRPS,CS
912,Flusight-ensemble,2,VA,-10.0,4.528877083296954,3.6479999999999997
913,Flusight-ensemble,2,VT,-3.439254497404442,0.3204954493669514,3.6479999999999997
914,Flusight-ensemble,2,WA,-5.427062351474637,2.8652493846117064,3.6479999999999997
915,Flusight-ensemble,2,WI,-8.345302158284666,15.354581276206524,3.6479999999999997
916,Flusight-ensemble,2,WV,-6.502486928319965,5.2944496543587185,3.6479999999999997
917,Flusight-ensemble,2,WY,-4.773352646994028,1.66985934700642,3.6479999999999997
918,Flusight-ensemble,3,AK,-5.175588172581999,3.3102768507369484,3.1919999999999993
919,Flusight-ensemble,3,AL,-7.530672651005667,7.916487650413344,3.1919999999999993
920,Flusight-ensemble,3,AR,-7.652869396686057,15.157352079224736,3.1919999999999993
921,Flusight-ensemble,3,AZ,-7.950309647092775,28.076942601913135,3.1919999999999993
922,Flusight-ensemble,3,CA,-7.782613866810659,21.630575292393267,3.1919999999999993
923,Flusight-ensemble,3,CO,-6.86311867259677,10.875408409044368,3.1919999999999993
924,Flusight-ensemble,3,CT,-5.589427258800618,4.084094930943491,3.1919999999999993
925,Flusight-ensemble,3,DC,-3.4864970737434526,1.0524852864595975,3.1919999999999993
926,Flusight-ensemble,3,DE,-5.325420636362198,3.1458771056843515,3.1919999999999993
927,Flusight-ensemble,3,FL,-10.0,13.563543269555225,3.1919999999999993
928,Flusight-ensemble,3,GA,-8.30023930985392,8.402061600177122,3.1919999999999993
929,Flusight-ensemble,3,IA,-6.798183860861886,22.589524279315174,3.1919999999999993
930,Flusight-ensemble,3,ID,-4.273402545535817,2.7622632024601823,3.1919999999999993
931,Flusight-ensemble,3,IL,-7.343193018551971,12.48669194714759,3.1919999999999993
932,Flusight-ensemble,3,IN,-7.620859385371686,23.825937615542802,3.1919999999999993
933,Flusight-ensemble,3,KS,-6.730700008568733,17.15254225333422,3.1919999999999993
934,Flusight-ensemble,3,KY,-6.791089955328029,7.2349697748775705,3.1919999999999993
935,Flusight-ensemble,3,LA,-6.822012905503158,12.694770453099087,3.1919999999999993
936,Flusight-ensemble,3,MA,-10.0,11.738326095393749,3.1919999999999993
937,Flusight-ensemble,3,MD,-6.111215676768974,3.9879074762735867,3.1919999999999993
938,Flusight-ensemble,3,ME,-4.220719222985864,1.4420905804466544,3.1919999999999993
939,Flusight-ensemble,3,MI,-8.134780904500323,23.97033462757093,3.1919999999999993
940,Flusight-ensemble,3,MN,-8.131630333086909,18.06247782317344,3.1919999999999993
941,Flusight-ensemble,3,MO,-8.532924579420468,14.65773968387174,3.1919999999999993
942,Flusight-ensemble,3,MS,-7.173531314628066,7.49482668640416,3.1919999999999993
943,Flusight-ensemble,3,MT,-6.322716408230796,3.854112867095349,3.1919999999999993
944,Flusight-ensemble,3,NC,-7.8892777422366525,27.2927122401583,3.1919999999999993
945,Flusight-ensemble,3,ND,-6.985904365428225,8.562535874680417,3.1919999999999993
946,Flusight-ensemble,3,NE,-8.781519648404394,10.051491856415769,3.1919999999999993
947,Flusight-ensemble,3,NH,-5.210890640674482,3.529192624938138,3.1919999999999993
948,Flusight-ensemble,3,NJ,-7.143378422545452,10.09075112823645,3.1919999999999993
949,Flusight-ensemble,3,NM,-4.869353870210161,3.227305100680748,3.1919999999999993
950,Flusight-ensemble,3,NV,-5.495998441352329,5.936533525094072,3.1919999999999993
951,Flusight-ensemble,3,NY,-7.171296323522876,15.952327215145672,3.1919999999999993
952,Flusight-ensemble,3,OH,-8.094508597159614,23.954243104774907,3.1919999999999993
953,Flusight-ensemble,3,OK,-8.826678829372549,35.01326256270555,3.1919999999999993
954,Flusight-ensemble,3,OR,-4.987190696113045,1.1567979719347015,3.1919999999999993
955,Flusight-ensemble,3,PA,-8.90251256717025,27.929452973215195,3.1919999999999993
956,Flusight-ensemble,3,RI,-3.844054724487229,0.6711737786035433,3.1919999999999993
957,Flusight-ensemble,3,SC,-7.118038705786001,3.763410793613534,3.1919999999999993
958,Flusight-ensemble,3,SD,-7.261653322322288,6.799000319403111,3.1919999999999993
959,Flusight-ensemble,3,TN,-7.810455854084059,9.23085639178238,3.1919999999999993
960,Flusight-ensemble,3,TX,-10.0,128.16281719914267,3.1919999999999993
961,Flusight-ensemble,3,US,-10.0,532.5927666702156,3.1919999999999993
962,Flusight-ensemble,3,UT,-5.229888672605327,3.0372849746520636,3.1919999999999993
963,Flusight-ensemble,3,VA,-9.601981070597104,4.355697198698837,3.1919999999999993
964,Flusight-ensemble,3,VT,-2.918080166665764,0.240814260925617,3.1919999999999993
965,Flusight-ensemble,3,WA,-5.2663794040980685,2.725218921399684,3.1919999999999993
966,Flusight-ensemble,3,WI,-7.634355888083548,17.72686994749811,3.1919999999999993
967,Flusight-ensemble,3,WV,-6.087265130626504,7.6809688888992556,3.1919999999999993
968,Flusight-ensemble,3,WY,-4.817558135825455,2.2243307371967185,3.1919999999999993
969,Flusight-ensemble,4,AK,-5.386417968561145,4.166398687233831,2.7359999999999998
970,Flusight-ensemble,4,AL,-7.482660286389653,10.102996781057326,2.7359999999999998
971,Flusight-ensemble,4,AR,-7.395946329015235,17.39651081878894,2.7359999999999998
972,Flusight-ensemble,4,AZ,-7.614799134295584,36.86678467977962,2.7359999999999998
973,Flusight-ensemble,4,CA,-7.798092299230945,17.15488337609746,2.7359999999999998
974,Flusight-ensemble,4,CO,-6.7411539319825,8.569814056958412,2.7359999999999998
975,Flusight-ensemble,4,CT,-5.536601248665679,3.401708967941694,2.7359999999999998
976,Flusight-ensemble,4,DC,-3.3728197959642032,0.9838195237238475,2.7359999999999998
977,Flusight-ensemble,4,DE,-5.248641107809233,3.9419582826926356,2.7359999999999998
978,Flusight-ensemble,4,FL,-9.534714519231903,13.00512098185016,2.7359999999999998
979,Flusight-ensemble,4,GA,-8.294799607877158,8.768349595375907,2.7359999999999998
980,Flusight-ensemble,4,IA,-6.195781897343214,31.682397402011542,2.7359999999999998
981,Flusight-ensemble,4,ID,-4.33026381846978,3.2296497600718905,2.7359999999999998
982,Flusight-ensemble,4,IL,-6.681421906614428,14.084502820580736,2.7359999999999998
983,Flusight-ensemble,4,IN,-7.129167551894085,28.788224318817225,2.7359999999999998
984,Flusight-ensemble,4,KS,-6.791172507350855,20.836897527044197,2.7359999999999998
985,Flusight-ensemble,4,KY,-6.56204356304933,6.325688618368102,2.7359999999999998
986,Flusight-ensemble,4,LA,-6.537317438093041,13.746064858812517,2.7359999999999998
987,Flusight-ensemble,4,MA,-8.836631384572357,12.267798508643457,2.7359999999999998
988,Flusight-ensemble,4,MD,-6.049658565594928,5.281100698122677,2.7359999999999998
989,Flusight-ensemble,4,ME,-4.188475790847689,1.5948282607960944,2.7359999999999998
990,Flusight-ensemble,4,MI,-7.253962907195223,30.969524567891174,2.7359999999999998
991,Flusight-ensemble,4,MN,-7.286217316017409,18.317196943973826,2.7359999999999998
992,Flusight-ensemble,4,MO,-7.7914635867851,19.115536540690606,2.7359999999999998
993,Flusight-ensemble,4,MS,-6.849924506762776,9.109365702972804,2.7359999999999998
994,Flusight-ensemble,4,MT,-6.148863875245503,4.26264104210105,2.7359999999999998
995,Flusight-ensemble,4,NC,-7.828916321576824,30.281933779184588,2.7359999999999998
996,Flusight-ensemble,4,ND,-6.7548725206707365,9.37313557404949,2.7359999999999998
997,Flusight-ensemble,4,NE,-7.242251568514992,13.399355460556999,2.7359999999999998
998,Flusight-ensemble,4,NH,-5.275560659882051,2.4431859422837765,2.7359999999999998
999,Flusight-ensemble,4,NJ,-6.997923957262525,11.143792420396233,2.7359999999999998
1000,Flusight-ensemble,4,NM,-4.885538397362137,2.5102376952316523,2.7359999999999998
1001,Flusight-ensemble,4,NV,-5.499354088752966,6.4888081448084565,2.7359999999999998
1002,Flusight-ensemble,4,NY,-6.777128581271545,17.6460451448074,2.7359999999999998
1003,Flusight-ensemble,4,OH,-7.215924718141181,28.901852576351217,2.7359999999999998
1004,Flusight-ensemble,4,OK,-8.029160966551887,41.190599224658214,2.7359999999999998
1005,Flusight-ensemble,4,OR,-4.983115623765726,1.7676078655889704,2.7359999999999998
1006,Flusight-ensemble,4,PA,-8.234353237700658,32.41005775679648,2.7359999999999998
1007,Flusight-ensemble,4,RI,-3.934339123720582,0.7495728041452593,2.7359999999999998
1008,Flusight-ensemble,4,SC,-6.669314703996034,4.598858906138289,2.7359999999999998
1009,Flusight-ensemble,4,SD,-6.605135964101244,7.371276602586014,2.7359999999999998
1010,Flusight-ensemble,4,TN,-7.475537474217826,11.12940962882238,2.7359999999999998
1011,Flusight-ensemble,4,TX,-9.598684523425598,177.07244040674698,2.7359999999999998
1012,Flusight-ensemble,4,US,-10.0,666.050653907471,2.7359999999999998
1013,Flusight-ensemble,4,UT,-5.227881837995837,2.8411331156600226,2.7359999999999998
1014,Flusight-ensemble,4,VA,-8.69807192216656,5.815063750933667,2.7359999999999998
1015,Flusight-ensemble,4,VT,-3.0880521402891112,0.27565501290351935,2.7359999999999998
1016,Flusight-ensemble,4,WA,-4.946262772455344,4.764667123279522,2.7359999999999998
1017,Flusight-ensemble,4,WI,-7.352170473645857,19.436202627033172,2.7359999999999998
1018,Flusight-ensemble,4,WV,-5.942852410993801,8.708024216855392,2.7359999999999998
1019,Flusight-ensemble,4,WY,-4.943235242956544,2.761225673192511,2.7359999999999998
1020,GH-Flusight,1,AK,,,2.9640000000000004
1021,GH-Flusight,1,AL,-10.0,8.125185440225751,2.7359999999999998
1022,GH-Flusight,1,AR,-10.0,14.499826513791625,2.7359999999999998
1023,GH-Flusight,1,AZ,-10.0,15.203473983877458,2.7359999999999998
1024,GH-Flusight,1,CA,-10.0,10.04459474159133,2.7359999999999998
1025,GH-Flusight,1,CO,,,2.812
1026,GH-Flusight,1,CT,,,2.9640000000000004
1027,GH-Flusight,1,DC,,,2.9640000000000004
1028,GH-Flusight,1,DE,,,2.9640000000000004
1029,GH-Flusight,1,FL,-10.0,11.203090104011366,2.7359999999999998
1030,GH-Flusight,1,GA,-10.0,9.844227218846559,2.7359999999999998
1031,GH-Flusight,1,IA,,,2.9640000000000004
1032,GH-Flusight,1,ID,,,2.9640000000000004
1033,GH-Flusight,1,IL,,,2.774
1034,GH-Flusight,1,IN,-10.0,16.236362925896017,2.7359999999999998
1035,GH-Flusight,1,KS,,,2.85
1036,GH-Flusight,1,KY,,,2.774
1037,GH-Flusight,1,LA,-10.0,8.633715584657672,2.7359999999999998
1038,GH-Flusight,1,MA,-10.0,15.009446720947437,2.7359999999999998
1039,GH-Flusight,1,MD,-10.0,6.6883026683486335,2.7359999999999998
1040,GH-Flusight,1,ME,,,2.926
1041,GH-Flusight,1,MI,,,2.812
1042,GH-Flusight,1,MN,,,2.774
1043,GH-Flusight,1,MO,,,2.774
1044,GH-Flusight,1,MS,-10.0,7.763933415825537,2.7359999999999998
1045,GH-Flusight,1,MT,,,2.9640000000000004
1046,GH-Flusight,1,NC,-10.0,15.785235767656767,2.7359999999999998
1047,GH-Flusight,1,ND,,,2.9640000000000004
1048,GH-Flusight,1,NE,,,2.926
1049,GH-Flusight,1,NH,,,2.9640000000000004
1050,GH-Flusight,1,NJ,-10.0,7.063099647433937,2.7359999999999998
1051,GH-Flusight,1,NM,,,2.85
1052,GH-Flusight,1,NV,,,2.774
1053,GH-Flusight,1,NY,-10.0,12.937911414001396,2.7359999999999998
1054,GH-Flusight,1,OH,,,2.812
1055,GH-Flusight,1,OK,-10.0,13.47820468574757,2.7359999999999998
1056,GH-Flusight,1,OR,,,2.926
1057,GH-Flusight,1,PA,-10.0,16.78257373943979,2.7359999999999998
1058,GH-Flusight,1,RI,,,2.9640000000000004
1059,GH-Flusight,1,SC,,,2.85
1060,GH-Flusight,1,SD,,,2.85
1061,GH-Flusight,1,TN,,,2.774
1062,GH-Flusight,1,TX,-10.0,95.23741912287342,2.7359999999999998
1063,GH-Flusight,1,US,-10.0,106.09874994032843,2.7359999999999998
1064,GH-Flusight,1,UT,,,2.926
1065,GH-Flusight,1,VA,-10.0,6.966131830461603,2.7359999999999998
1066,GH-Flusight,1,VT,,,1.9760000000000002
1067,GH-Flusight,1,WA,,,2.8880000000000003
1068,GH-Flusight,1,WI,,,2.812
1069,GH-Flusight,1,WV,,,2.812
1070,GH-Flusight,1,WY,,,2.926
1071,GH-Flusight,2,AK,,,2.926
1072,GH-Flusight,2,AL,-10.0,10.351168033478805,2.7359999999999998
1073,GH-Flusight,2,AR,-10.0,22.41106180861009,2.7359999999999998
1074,GH-Flusight,2,AZ,-10.0,29.62523405641217,2.7359999999999998
1075,GH-Flusight,2,CA,-10.0,13.447691132073365,2.7359999999999998
1076,GH-Flusight,2,CO,,,2.774
1077,GH-Flusight,2,CT,,,2.926
1078,GH-Flusight,2,DC,,,2.9640000000000004
1079,GH-Flusight,2,DE,,,2.9640000000000004
1080,GH-Flusight,2,FL,-10.0,24.838785949950818,2.7359999999999998
1081,GH-Flusight,2,GA,-10.0,7.021997860484,2.7359999999999998
1082,GH-Flusight,2,IA,,,2.8499999999999996
1083,GH-Flusight,2,ID,,,2.9640000000000004
1084,GH-Flusight,2,IL,-10.0,14.508077274447416,2.7359999999999998
1085,GH-Flusight,2,IN,-10.0,28.70073143244187,2.7359999999999998
1086,GH-Flusight,2,KS,-10.0,16.88204178365035,2.7359999999999998
1087,GH-Flusight,2,KY,-10.0,12.356460352217246,2.7359999999999998
1088,GH-Flusight,2,LA,-10.0,16.800487641739895,2.7359999999999998
1089,GH-Flusight,2,MA,,,2.774
1090,GH-Flusight,2,MD,,,2.774
1091,GH-Flusight,2,ME,,,2.9640000000000004
1092,GH-Flusight,2,MI,,,2.774
1093,GH-Flusight,2,MN,-10.0,10.304030498804154,2.7359999999999998
1094,GH-Flusight,2,MO,-10.0,21.9671542822049,2.7359999999999998
1095,GH-Flusight,2,MS,-10.0,12.678865342898254,2.7359999999999998
1096,GH-Flusight,2,MT,,,2.926
1097,GH-Flusight,2,NC,-10.0,8.630237210433211,2.7359999999999998
1098,GH-Flusight,2,ND,,,2.812
1099,GH-Flusight,2,NE,,,2.888000000000001
1100,GH-Flusight,2,NH,,,2.9640000000000004
1101,GH-Flusight,2,NJ,-10.0,8.658100213983241,2.7359999999999998
1102,GH-Flusight,2,NM,,,2.85
1103,GH-Flusight,2,NV,,,2.812
1104,GH-Flusight,2,NY,-10.0,20.17187980945106,2.7359999999999998
1105,GH-Flusight,2,OH,-10.0,16.23220649219048,2.7359999999999998
1106,GH-Flusight,2,OK,-10.0,23.547575879666606,2.7359999999999998
1107,GH-Flusight,2,OR,,,2.9640000000000004
1108,GH-Flusight,2,PA,-10.0,20.476481321519763,2.7359999999999998
1109,GH-Flusight,2,RI,,,2.9640000000000004
1110,GH-Flusight,2,SC,-10.0,7.385453983612494,2.7359999999999998
1111,GH-Flusight,2,SD,,,2.85
1112,GH-Flusight,2,TN,-10.0,16.56178694868393,2.7359999999999998
1113,GH-Flusight,2,TX,-10.0,177.38342923359937,2.7359999999999998
1114,GH-Flusight,2,US,-10.0,573.2200006367403,2.7359999999999998
1115,GH-Flusight,2,UT,,,2.926
1116,GH-Flusight,2,VA,-10.0,6.7091567112514,2.7359999999999998
1117,GH-Flusight,2,VT,,,1.9760000000000002
1118,GH-Flusight,2,WA,,,2.926
1119,GH-Flusight,2,WI,,,2.774
1120,GH-Flusight,2,WV,,,2.812
1121,GH-Flusight,2,WY,,,2.9640000000000004
1122,GH-Flusight,3,AK,,,2.4320000000000004
1123,GH-Flusight,3,AL,-10.0,11.94327887246843,2.2799999999999994
1124,GH-Flusight,3,AR,-10.0,26.44581431699502,2.2799999999999994
1125,GH-Flusight,3,AZ,,,2.3179999999999996
1126,GH-Flusight,3,CA,-10.0,14.129541643301712,2.2799999999999994
1127,GH-Flusight,3,CO,-10.0,6.2899703613840074,2.2799999999999994
1128,GH-Flusight,3,CT,,,2.47
1129,GH-Flusight,3,DC,,,2.47
1130,GH-Flusight,3,DE,,,2.4320000000000004
1131,GH-Flusight,3,FL,-10.0,26.448780759881437,2.2799999999999994
1132,GH-Flusight,3,GA,-10.0,7.357154502307628,2.2799999999999994
1133,GH-Flusight,3,IA,,,2.3940000000000006
1134,GH-Flusight,3,ID,,,2.47
1135,GH-Flusight,3,IL,,,2.317999999999999
1136,GH-Flusight,3,IN,-10.0,35.29327417033211,2.2799999999999994
1137,GH-Flusight,3,KS,-10.0,21.362232369309936,2.2799999999999994
1138,GH-Flusight,3,KY,-10.0,14.411336064667102,2.2799999999999994
1139,GH-Flusight,3,LA,-10.0,19.242523387526226,2.2799999999999994
1140,GH-Flusight,3,MA,,,2.317999999999999
1141,GH-Flusight,3,MD,,,2.356
1142,GH-Flusight,3,ME,,,2.4320000000000004
1143,GH-Flusight,3,MI,-10.0,24.9113360646671,2.2799999999999994
1144,GH-Flusight,3,MN,,,2.317999999999999
1145,GH-Flusight,3,MO,-10.0,22.72610690893642,2.2799999999999994
1146,GH-Flusight,3,MS,,,2.3179999999999996
1147,GH-Flusight,3,MT,,,2.47
1148,GH-Flusight,3,NC,-10.0,14.712506162883097,2.2799999999999994
1149,GH-Flusight,3,ND,,,2.394
1150,GH-Flusight,3,NE,,,2.3940000000000006
1151,GH-Flusight,3,NH,,,2.47
1152,GH-Flusight,3,NJ,-10.0,10.544168786148504,2.2799999999999994
1153,GH-Flusight,3,NM,,,2.4320000000000004
1154,GH-Flusight,3,NV,,,2.356
1155,GH-Flusight,3,NY,-10.0,21.659851150854728,2.2799999999999994
1156,GH-Flusight,3,OH,-10.0,16.975212281475898,2.2799999999999994
1157,GH-Flusight,3,OK,-10.0,31.158795928961762,2.2799999999999994
1158,GH-Flusight,3,OR,,,2.47
1159,GH-Flusight,3,PA,-10.0,22.108233251257623,2.2799999999999994
1160,GH-Flusight,3,RI,,,2.47
1161,GH-Flusight,3,SC,-10.0,8.44760353797489,2.2799999999999994
1162,GH-Flusight,3,SD,,,2.4320000000000004
1163,GH-Flusight,3,TN,,,2.3179999999999996
1164,GH-Flusight,3,TX,-10.0,227.10296469865716,2.2799999999999994
1165,GH-Flusight,3,US,-10.0,711.1985774876086,2.2799999999999994
1166,GH-Flusight,3,UT,,,2.4320000000000004
1167,GH-Flusight,3,VA,-10.0,8.132965832733898,2.2799999999999994
1168,GH-Flusight,3,VT,,,1.482
1169,GH-Flusight,3,WA,,,2.47
1170,GH-Flusight,3,WI,,,2.356
1171,GH-Flusight,3,WV,,,2.317999999999999
1172,GH-Flusight,3,WY,,,2.4320000000000004
1173,GH-Flusight,4,AK,,,1.9760000000000002
1174,GH-Flusight,4,AL,-10.0,14.91354413986764,1.8239999999999996
1175,GH-Flusight,4,AR,-10.0,37.825731423307346,1.8239999999999996
1176,GH-Flusight,4,AZ,-10.0,49.15969052832503,1.8239999999999996
1177,GH-Flusight,4,CA,-10.0,9.44240915052516,1.8239999999999996
1178,GH-Flusight,4,CO,,,1.8619999999999997
1179,GH-Flusight,4,CT,,,1.9000000000000001
1180,GH-Flusight,4,DC,,,1.9760000000000002
1181,GH-Flusight,4,DE,,,1.9760000000000002
1182,GH-Flusight,4,FL,-10.0,40.32385410825428,1.8239999999999996
1183,GH-Flusight,4,GA,-10.0,8.385052218957007,1.8239999999999996
1184,GH-Flusight,4,IA,,,1.8619999999999997
1185,GH-Flusight,4,ID,,,1.9760000000000002
1186,GH-Flusight,4,IL,,,1.8619999999999997
1187,GH-Flusight,4,IN,-10.0,50.80539058193526,1.8239999999999996
1188,GH-Flusight,4,KS,-10.0,28.391406606635982,1.8239999999999996
1189,GH-Flusight,4,KY,,,1.8619999999999997
1190,GH-Flusight,4,LA,-10.0,27.225365711653673,1.8239999999999996
1191,GH-Flusight,4,MA,-10.0,25.64122700126146,1.8239999999999996
1192,GH-Flusight,4,MD,,,1.9000000000000001
1193,GH-Flusight,4,ME,,,1.9380000000000002
1194,GH-Flusight,4,MI,,,1.9000000000000001
1195,GH-Flusight,4,MN,,,1.9000000000000001
1196,GH-Flusight,4,MO,-10.0,23.738355917239403,1.8239999999999996
1197,GH-Flusight,4,MS,,,1.8619999999999997
1198,GH-Flusight,4,MT,,,1.9760000000000002
1199,GH-Flusight,4,NC,-10.0,22.40110458070303,1.8239999999999996
1200,GH-Flusight,4,ND,,,1.9000000000000001
1201,GH-Flusight,4,NE,,,1.9000000000000001
1202,GH-Flusight,4,NH,,,1.9380000000000002
1203,GH-Flusight,4,NJ,-10.0,9.891683629526202,1.8239999999999996
1204,GH-Flusight,4,NM,,,1.9000000000000001
1205,GH-Flusight,4,NV,,,1.8619999999999997
1206,GH-Flusight,4,NY,-10.0,26.550737924316792,1.8239999999999996
1207,GH-Flusight,4,OH,,,1.8619999999999997
1208,GH-Flusight,4,OK,-10.0,53.63711316040629,1.8239999999999996
1209,GH-Flusight,4,OR,,,1.9380000000000002
1210,GH-Flusight,4,PA,-10.0,6.667638897256065,1.8239999999999996
1211,GH-Flusight,4,RI,,,1.9760000000000002
1212,GH-Flusight,4,SC,-10.0,11.575978921787186,1.8239999999999996
1213,GH-Flusight,4,SD,,,1.9380000000000002
1214,GH-Flusight,4,TN,,,1.8619999999999997
1215,GH-Flusight,4,TX,-10.0,269.2309489000282,1.8239999999999996
1216,GH-Flusight,4,US,-10.0,714.3496643729144,1.8239999999999996
1217,GH-Flusight,4,UT,,,1.9760000000000002
1218,GH-Flusight,4,VA,-10.0,11.719015853539632,1.8239999999999996
1219,GH-Flusight,4,VT,,,0.9880000000000001
1220,GH-Flusight,4,WA,,,1.9380000000000002
1221,GH-Flusight,4,WI,,,1.8619999999999997
1222,GH-Flusight,4,WV,-10.0,12.84844624550458,1.8239999999999996
1223,GH-Flusight,4,WY,,,1.9380000000000002
1224,GT-FluFNP,1,AK,-6.548632239063484,3.2298981537075866,4.103999999999998
1225,GT-FluFNP,1,AL,-10.0,7.963596142651507,4.103999999999998
1226,GT-FluFNP,1,AR,-10.0,7.797945317223019,4.103999999999998
1227,GT-FluFNP,1,AZ,-10.0,18.29195528012188,4.103999999999998
1228,GT-FluFNP,1,CA,-9.925248587901665,10.067323480018933,4.103999999999998
1229,GT-FluFNP,1,CO,-10.0,7.992634267066344,4.103999999999998
1230,GT-FluFNP,1,CT,-7.824009200141074,2.96148041847482,4.103999999999998
1231,GT-FluFNP,1,DC,-5.0922099870433755,0.908446774017422,4.103999999999998
1232,GT-FluFNP,1,DE,-6.734100980184864,2.4187187468721034,4.103999999999998
1233,GT-FluFNP,1,FL,-10.0,12.44242698765705,4.103999999999998
1234,GT-FluFNP,1,GA,-10.0,6.934842370947502,4.103999999999998
1235,GT-FluFNP,1,IA,-10.0,9.951895549771258,4.103999999999998
1236,GT-FluFNP,1,ID,-7.136301463699983,2.1186171490790575,4.103999999999998
1237,GT-FluFNP,1,IL,-10.0,8.516701158716021,4.103999999999998
1238,GT-FluFNP,1,IN,-10.0,16.905420380538658,4.103999999999998
1239,GT-FluFNP,1,KS,-10.0,8.506647631070676,4.103999999999998
1240,GT-FluFNP,1,KY,-10.0,6.3349674790728505,4.103999999999998
1241,GT-FluFNP,1,LA,-10.0,8.91520847377216,4.103999999999998
1242,GT-FluFNP,1,MA,-10.0,8.592190308166675,4.103999999999998
1243,GT-FluFNP,1,MD,-10.0,3.266638318969406,4.103999999999998
1244,GT-FluFNP,1,ME,-7.211739247899304,1.6062297879078768,4.103999999999998
1245,GT-FluFNP,1,MI,-10.0,10.87777200006498,4.103999999999998
1246,GT-FluFNP,1,MN,-9.657938548065651,11.485343079968787,4.103999999999998
1247,GT-FluFNP,1,MO,-10.0,8.67600182987942,4.103999999999998
1248,GT-FluFNP,1,MS,-10.0,5.959204491537446,4.103999999999998
1249,GT-FluFNP,1,MT,-10.0,2.987363369045646,4.103999999999998
1250,GT-FluFNP,1,NC,-10.0,21.32030874118205,4.103999999999998
1251,GT-FluFNP,1,ND,-9.510971855175859,4.4827069629702,4.103999999999998
1252,GT-FluFNP,1,NE,-10.0,7.3280664855237525,4.103999999999998
1253,GT-FluFNP,1,NH,-9.859117427064906,4.169360201574382,4.103999999999998
1254,GT-FluFNP,1,NJ,-10.0,6.830231734195256,4.103999999999998
1255,GT-FluFNP,1,NM,-7.680795941685771,3.0239250121153205,4.103999999999998
1256,GT-FluFNP,1,NV,-8.150231164248291,4.492427044962679,4.103999999999998
1257,GT-FluFNP,1,NY,-10.0,9.859991333066757,4.103999999999998
1258,GT-FluFNP,1,OH,-10.0,19.779853359940457,4.103999999999998
1259,GT-FluFNP,1,OK,-10.0,21.733158571338986,4.103999999999998
1260,GT-FluFNP,1,OR,-8.847511376142204,1.7921696208365359,4.103999999999998
1261,GT-FluFNP,1,PA,-10.0,16.567379082525225,4.103999999999998
1262,GT-FluFNP,1,RI,-4.9000108802870255,0.7157100768557295,4.103999999999998
1263,GT-FluFNP,1,SC,-10.0,5.039912046758256,4.103999999999998
1264,GT-FluFNP,1,SD,-10.0,6.1921244522385495,4.103999999999998
1265,GT-FluFNP,1,TN,-10.0,9.446526770025596,4.103999999999998
1266,GT-FluFNP,1,TX,-10.0,51.08315786906006,4.103999999999998
1267,GT-FluFNP,1,US,-10.0,297.30671385772905,4.103999999999998
1268,GT-FluFNP,1,UT,-10.0,1.8388120061746278,4.103999999999998
1269,GT-FluFNP,1,VA,-10.0,4.024717157355791,4.103999999999998
1270,GT-FluFNP,1,VT,-4.2998806539456105,0.3119181729186865,4.103999999999998
1271,GT-FluFNP,1,WA,-10.0,3.474664396149449,4.103999999999998
1272,GT-FluFNP,1,WI,-10.0,12.491604116516788,4.103999999999998
1273,GT-FluFNP,1,WV,-10.0,4.1964778827335305,4.103999999999998
1274,GT-FluFNP,1,WY,-7.401220663409725,2.1125437228189665,4.103999999999998
1275,GT-FluFNP,2,AK,-6.127326479458155,3.149233004330721,3.6479999999999997
1276,GT-FluFNP,2,AL,-10.0,8.376873131831804,3.6479999999999997
1277,GT-FluFNP,2,AR,-10.0,13.147832262369404,3.6479999999999997
1278,GT-FluFNP,2,AZ,-10.0,16.86711768789798,3.6479999999999997
1279,GT-FluFNP,2,CA,-9.22352200622179,14.215550352832938,3.6479999999999997
1280,GT-FluFNP,2,CO,-8.687383200983051,7.315590873937316,3.6479999999999997
1281,GT-FluFNP,2,CT,-7.129126112227912,3.5206718247629616,3.6479999999999997
1282,GT-FluFNP,2,DC,-3.983797712600279,0.967100737935502,3.6479999999999997
1283,GT-FluFNP,2,DE,-5.461675488072155,1.9050610284485212,3.6479999999999997
1284,GT-FluFNP,2,FL,-10.0,10.815309698815643,3.6479999999999997
1285,GT-FluFNP,2,GA,-10.0,8.158357751611698,3.6479999999999997
1286,GT-FluFNP,2,IA,-10.0,20.257410012614017,3.6479999999999997
1287,GT-FluFNP,2,ID,-5.900578261505359,2.4430036782839615,3.6479999999999997
1288,GT-FluFNP,2,IL,-9.859675623998374,7.109660378123476,3.6479999999999997
1289,GT-FluFNP,2,IN,-9.320442074947685,16.33676321737302,3.6479999999999997
1290,GT-FluFNP,2,KS,-10.0,11.774045940609419,3.6479999999999997
1291,GT-FluFNP,2,KY,-10.0,5.7308120752895455,3.6479999999999997
1292,GT-FluFNP,2,LA,-9.092710261098489,9.14383093992766,3.6479999999999997
1293,GT-FluFNP,2,MA,-10.0,7.241755965931527,3.6479999999999997
1294,GT-FluFNP,2,MD,-7.880751024888704,3.5913350382663616,3.6479999999999997
1295,GT-FluFNP,2,ME,-6.409785931586036,1.7872435208968882,3.6479999999999997
1296,GT-FluFNP,2,MI,-10.0,13.68457254548949,3.6479999999999997
1297,GT-FluFNP,2,MN,-9.378990901917536,11.627710728501869,3.6479999999999997
1298,GT-FluFNP,2,MO,-10.0,9.067866690583102,3.6479999999999997
1299,GT-FluFNP,2,MS,-10.0,7.859808060731968,3.6479999999999997
